game_id,hand_id,player,stack,hand_profit,bb_profit,cumulative_profit
GLOBAL,314,GPTBot,3720,720,36.0,80965
GLOBAL,314,GeminiBot,2300,-690,-34.5,-29295
GLOBAL,314,ClaudeBot,2980,0,0.0,-42250
GLOBAL,315,GPTBot,3030,30,1.5,80995
GLOBAL,315,GeminiBot,2990,0,0.0,-29295
GLOBAL,315,ClaudeBot,2980,0,0.0,-42250
GLOBAL,316,GPTBot,3610,610,30.5,81605
GLOBAL,316,GeminiBot,2990,0,0.0,-29295
GLOBAL,316,ClaudeBot,2400,-580,-29.0,-42830
GLOBAL,317,GPTBot,3030,30,1.5,81635
GLOBAL,317,GeminiBot,2990,0,0.0,-29295
GLOBAL,317,ClaudeBot,2980,0,0.0,-42830
GLOBAL,318,GPTBot,3480,480,24.0,82115
GLOBAL,318,GeminiBot,2760,-230,-11.5,-29525
GLOBAL,318,ClaudeBot,2760,-220,-11.0,-43050
GLOBAL,319,GPTBot,3220,220,11.0,82335
GLOBAL,319,GeminiBot,2800,-190,-9.5,-29715
GLOBAL,319,ClaudeBot,2980,0,0.0,-43050
GLOBAL,320,GPTBot,2940,-60,-3.0,82275
GLOBAL,320,GeminiBot,3660,670,33.5,-29045
GLOBAL,320,ClaudeBot,2400,-580,-29.0,-43630
GLOBAL,321,GPTBot,3210,210,10.5,82485
GLOBAL,321,GeminiBot,2990,0,0.0,-29045
GLOBAL,321,ClaudeBot,2800,-180,-9.0,-43810
GLOBAL,322,GPTBot,3220,220,11.0,82705
GLOBAL,322,GeminiBot,2800,-190,-9.5,-29235
GLOBAL,322,ClaudeBot,2980,0,0.0,-43810
GLOBAL,323,GPTBot,3710,710,35.5,83415
GLOBAL,323,GeminiBot,2990,0,0.0,-29235
GLOBAL,323,ClaudeBot,2300,-680,-34.0,-44490
GLOBAL,324,GPTBot,3030,30,1.5,83445
GLOBAL,324,GeminiBot,2990,0,0.0,-29235
GLOBAL,324,ClaudeBot,2980,0,0.0,-44490
GLOBAL,325,GPTBot,3220,220,11.0,83665
GLOBAL,325,GeminiBot,2800,-190,-9.5,-29425
GLOBAL,325,ClaudeBot,2980,0,0.0,-44490
GLOBAL,326,GPTBot,3220,220,11.0,83885
GLOBAL,326,GeminiBot,2800,-190,-9.5,-29615
GLOBAL,326,ClaudeBot,2980,0,0.0,-44490
GLOBAL,327,GPTBot,3210,210,10.5,84095
GLOBAL,327,GeminiBot,2990,0,0.0,-29615
GLOBAL,327,ClaudeBot,2800,-180,-9.0,-44670
GLOBAL,328,GPTBot,3150,150,7.5,84245
GLOBAL,328,GeminiBot,2990,0,0.0,-29615
GLOBAL,328,ClaudeBot,2860,-120,-6.0,-44790
GLOBAL,329,GPTBot,3030,30,1.5,84275
GLOBAL,329,GeminiBot,2990,0,0.0,-29615
GLOBAL,329,ClaudeBot,2980,0,0.0,-44790
GLOBAL,330,GPTBot,3220,220,11.0,84495
GLOBAL,330,GeminiBot,2800,-190,-9.5,-29805
GLOBAL,330,ClaudeBot,2980,0,0.0,-44790
GLOBAL,331,GPTBot,3030,30,1.5,84525
GLOBAL,331,GeminiBot,2990,0,0.0,-29805
GLOBAL,331,ClaudeBot,2980,0,0.0,-44790
GLOBAL,332,GPTBot,3760,760,38.0,85285
GLOBAL,332,GeminiBot,2800,-190,-9.5,-29995
GLOBAL,332,ClaudeBot,2440,-540,-27.0,-45330
GLOBAL,333,GPTBot,3530,530,26.5,85815
GLOBAL,333,GeminiBot,2990,0,0.0,-29995
GLOBAL,333,ClaudeBot,2480,-500,-25.0,-45830
GLOBAL,334,GPTBot,3910,910,45.5,86725
GLOBAL,334,GeminiBot,2990,0,0.0,-29995
GLOBAL,334,ClaudeBot,2100,-880,-44.0,-46710
GLOBAL,335,GPTBot,3150,150,7.5,86875
GLOBAL,335,GeminiBot,2990,0,0.0,-29995
GLOBAL,335,ClaudeBot,2860,-120,-6.0,-46830
GLOBAL,336,GPTBot,0,-3000,-150.0,83875
GLOBAL,336,GeminiBot,2990,0,0.0,-29995
GLOBAL,336,ClaudeBot,6010,3030,151.5,-43800
GLOBAL,337,GPTBot,2940,-60,-3.0,83815
GLOBAL,337,GeminiBot,3260,270,13.5,-29725
GLOBAL,337,ClaudeBot,2800,-180,-9.0,-43980
GLOBAL,338,GPTBot,3070,70,3.5,83885
GLOBAL,338,GeminiBot,2990,0,0.0,-29725
GLOBAL,338,ClaudeBot,2940,-40,-2.0,-44020
GLOBAL,339,GPTBot,3310,310,15.5,84195
GLOBAL,339,GeminiBot,2990,0,0.0,-29725
GLOBAL,339,ClaudeBot,2700,-280,-14.0,-44300
GLOBAL,340,GPTBot,3220,220,11.0,84415
GLOBAL,340,GeminiBot,2800,-190,-9.5,-29915
GLOBAL,340,ClaudeBot,2980,0,0.0,-44300
GLOBAL,341,GPTBot,3300,300,15.0,84715
GLOBAL,341,GeminiBot,2940,-50,-2.5,-29965
GLOBAL,341,ClaudeBot,2760,-220,-11.0,-44520
GLOBAL,342,GPTBot,3710,710,35.5,85425
GLOBAL,342,GeminiBot,2990,0,0.0,-29965
GLOBAL,342,ClaudeBot,2300,-680,-34.0,-45200
GLOBAL,343,GPTBot,3030,30,1.5,85455
GLOBAL,343,GeminiBot,2990,0,0.0,-29965
GLOBAL,343,ClaudeBot,2980,0,0.0,-45200
GLOBAL,344,GPTBot,3400,400,20.0,85855
GLOBAL,344,GeminiBot,2800,-190,-9.5,-30155
GLOBAL,344,ClaudeBot,2800,-180,-9.0,-45380
GLOBAL,345,GPTBot,2330,-670,-33.5,85185
GLOBAL,345,GeminiBot,2990,0,0.0,-30155
GLOBAL,345,ClaudeBot,3680,700,35.0,-44680
GLOBAL,346,GPTBot,3170,170,8.5,85355
GLOBAL,346,GeminiBot,2850,-140,-7.0,-30295
GLOBAL,346,ClaudeBot,2980,0,0.0,-44680
GLOBAL,347,GPTBot,3150,150,7.5,85505
GLOBAL,347,GeminiBot,2990,0,0.0,-30295
GLOBAL,347,ClaudeBot,2860,-120,-6.0,-44800
GLOBAL,348,GPTBot,3150,150,7.5,85655
GLOBAL,348,GeminiBot,2990,0,0.0,-30295
GLOBAL,348,ClaudeBot,2860,-120,-6.0,-44920
GLOBAL,349,GPTBot,3030,30,1.5,85685
GLOBAL,349,GeminiBot,2990,0,0.0,-30295
GLOBAL,349,ClaudeBot,2980,0,0.0,-44920
GLOBAL,350,GPTBot,3070,70,3.5,85755
GLOBAL,350,GeminiBot,2990,0,0.0,-30295
GLOBAL,350,ClaudeBot,2940,-40,-2.0,-44960
GLOBAL,351,GPTBot,3220,220,11.0,85975
GLOBAL,351,GeminiBot,2800,-190,-9.5,-30485
GLOBAL,351,ClaudeBot,2980,0,0.0,-44960
GLOBAL,352,GPTBot,3030,30,1.5,86005
GLOBAL,352,GeminiBot,2990,0,0.0,-30485
GLOBAL,352,ClaudeBot,2980,0,0.0,-44960
GLOBAL,353,GPTBot,3030,30,1.5,86035
GLOBAL,353,GeminiBot,2990,0,0.0,-30485
GLOBAL,353,ClaudeBot,2980,0,0.0,-44960
GLOBAL,354,GPTBot,3170,170,8.5,86205
GLOBAL,354,GeminiBot,2990,0,0.0,-30485
GLOBAL,354,ClaudeBot,2840,-140,-7.0,-45100
GLOBAL,355,GPTBot,3030,30,1.5,86235
GLOBAL,355,GeminiBot,2990,0,0.0,-30485
GLOBAL,355,ClaudeBot,2980,0,0.0,-45100
GLOBAL,356,GPTBot,3070,70,3.5,86305
GLOBAL,356,GeminiBot,2990,0,0.0,-30485
GLOBAL,356,ClaudeBot,2940,-40,-2.0,-45140
GLOBAL,357,GPTBot,3170,170,8.5,86475
GLOBAL,357,GeminiBot,2850,-140,-7.0,-30625
GLOBAL,357,ClaudeBot,2980,0,0.0,-45140
GLOBAL,358,GPTBot,3220,220,11.0,86695
GLOBAL,358,GeminiBot,2800,-190,-9.5,-30815
GLOBAL,358,ClaudeBot,2980,0,0.0,-45140
GLOBAL,359,GPTBot,3170,170,8.5,86865
GLOBAL,359,GeminiBot,2850,-140,-7.0,-30955
GLOBAL,359,ClaudeBot,2980,0,0.0,-45140
GLOBAL,360,GPTBot,3030,30,1.5,86895
GLOBAL,360,GeminiBot,2990,0,0.0,-30955
GLOBAL,360,ClaudeBot,2980,0,0.0,-45140
GLOBAL,361,GPTBot,2940,-60,-3.0,86835
GLOBAL,361,GeminiBot,2400,-590,-29.5,-31545
GLOBAL,361,ClaudeBot,3660,680,34.0,-44460
GLOBAL,362,GPTBot,3130,130,6.5,86965
GLOBAL,362,GeminiBot,2990,0,0.0,-31545
GLOBAL,362,ClaudeBot,2880,-100,-5.0,-44560
GLOBAL,363,GPTBot,3400,400,20.0,87365
GLOBAL,363,GeminiBot,2800,-190,-9.5,-31735
GLOBAL,363,ClaudeBot,2800,-180,-9.0,-44740
GLOBAL,364,GPTBot,3030,30,1.5,87395
GLOBAL,364,GeminiBot,2990,0,0.0,-31735
GLOBAL,364,ClaudeBot,2980,0,0.0,-44740
GLOBAL,365,GPTBot,3220,220,11.0,87615
GLOBAL,365,GeminiBot,2800,-190,-9.5,-31925
GLOBAL,365,ClaudeBot,2980,0,0.0,-44740
GLOBAL,366,GPTBot,3030,30,1.5,87645
GLOBAL,366,GeminiBot,2990,0,0.0,-31925
GLOBAL,366,ClaudeBot,2980,0,0.0,-44740
GLOBAL,367,GPTBot,3170,170,8.5,87815
GLOBAL,367,GeminiBot,2850,-140,-7.0,-32065
GLOBAL,367,ClaudeBot,2980,0,0.0,-44740
GLOBAL,368,GPTBot,3030,30,1.5,87845
GLOBAL,368,GeminiBot,2990,0,0.0,-32065
GLOBAL,368,ClaudeBot,2980,0,0.0,-44740
GLOBAL,369,GPTBot,3030,30,1.5,87875
GLOBAL,369,GeminiBot,2990,0,0.0,-32065
GLOBAL,369,ClaudeBot,2980,0,0.0,-44740
GLOBAL,370,GPTBot,3400,400,20.0,88275
GLOBAL,370,GeminiBot,2800,-190,-9.5,-32255
GLOBAL,370,ClaudeBot,2800,-180,-9.0,-44920
GLOBAL,371,GPTBot,3030,30,1.5,88305
GLOBAL,371,GeminiBot,2990,0,0.0,-32255
GLOBAL,371,ClaudeBot,2980,0,0.0,-44920
GLOBAL,372,GPTBot,3360,360,18.0,88665
GLOBAL,372,GeminiBot,2820,-170,-8.5,-32425
GLOBAL,372,ClaudeBot,2820,-160,-8.0,-45080
GLOBAL,373,GPTBot,3210,210,10.5,88875
GLOBAL,373,GeminiBot,2990,0,0.0,-32425
GLOBAL,373,ClaudeBot,2800,-180,-9.0,-45260
GLOBAL,374,GPTBot,3610,610,30.5,89485
GLOBAL,374,GeminiBot,2990,0,0.0,-32425
GLOBAL,374,ClaudeBot,2400,-580,-29.0,-45840
GLOBAL,375,GPTBot,3300,300,15.0,89785
GLOBAL,375,GeminiBot,2850,-140,-7.0,-32565
GLOBAL,375,ClaudeBot,2850,-130,-6.5,-45970
GLOBAL,376,GPTBot,3600,600,30.0,90385
GLOBAL,376,GeminiBot,2850,-140,-7.0,-32705
GLOBAL,376,ClaudeBot,2550,-430,-21.5,-46400
GLOBAL,377,GPTBot,3150,150,7.5,90535
GLOBAL,377,GeminiBot,2990,0,0.0,-32705
GLOBAL,377,ClaudeBot,2860,-120,-6.0,-46520
GLOBAL,378,GPTBot,3210,210,10.5,90745
GLOBAL,378,GeminiBot,2990,0,0.0,-32705
GLOBAL,378,ClaudeBot,2800,-180,-9.0,-46700
GLOBAL,379,GPTBot,6010,3010,150.5,93755
GLOBAL,379,GeminiBot,2990,0,0.0,-32705
GLOBAL,379,ClaudeBot,0,-2980,-149.0,-49680
GLOBAL,380,GPTBot,2660,-340,-17.0,93415
GLOBAL,380,GeminiBot,3360,370,18.5,-32335
GLOBAL,380,ClaudeBot,2980,0,0.0,-49680
GLOBAL,381,GPTBot,3170,170,8.5,93585
GLOBAL,381,GeminiBot,2990,0,0.0,-32335
GLOBAL,381,ClaudeBot,2840,-140,-7.0,-49820
GLOBAL,382,GPTBot,3130,130,6.5,93715
GLOBAL,382,GeminiBot,2990,0,0.0,-32335
GLOBAL,382,ClaudeBot,2880,-100,-5.0,-49920
GLOBAL,383,GPTBot,3760,760,38.0,94475
GLOBAL,383,GeminiBot,2990,0,0.0,-32335
GLOBAL,383,ClaudeBot,2250,-730,-36.5,-50650
GLOBAL,384,GPTBot,3030,30,1.5,94505
GLOBAL,384,GeminiBot,2990,0,0.0,-32335
GLOBAL,384,ClaudeBot,2980,0,0.0,-50650
GLOBAL,385,GPTBot,3220,220,11.0,94725
GLOBAL,385,GeminiBot,2800,-190,-9.5,-32525
GLOBAL,385,ClaudeBot,2980,0,0.0,-50650
GLOBAL,386,GPTBot,3260,260,13.0,94985
GLOBAL,386,GeminiBot,2760,-230,-11.5,-32755
GLOBAL,386,ClaudeBot,2980,0,0.0,-50650
GLOBAL,387,GPTBot,3030,30,1.5,95015
GLOBAL,387,GeminiBot,2990,0,0.0,-32755
GLOBAL,387,ClaudeBot,2980,0,0.0,-50650
GLOBAL,388,GPTBot,3030,30,1.5,95045
GLOBAL,388,GeminiBot,2990,0,0.0,-32755
GLOBAL,388,ClaudeBot,2980,0,0.0,-50650
GLOBAL,389,GPTBot,1740,-1260,-63.0,93785
GLOBAL,389,GeminiBot,2990,0,0.0,-32755
GLOBAL,389,ClaudeBot,4270,1290,64.5,-49360
GLOBAL,390,GPTBot,3220,220,11.0,94005
GLOBAL,390,GeminiBot,2800,-190,-9.5,-32945
GLOBAL,390,ClaudeBot,2980,0,0.0,-49360
GLOBAL,391,GPTBot,0,-3000,-150.0,91005
GLOBAL,391,GeminiBot,2990,0,0.0,-32945
GLOBAL,391,ClaudeBot,6010,3030,151.5,-46330
GLOBAL,392,GPTBot,3210,210,10.5,91215
GLOBAL,392,GeminiBot,2990,0,0.0,-32945
GLOBAL,392,ClaudeBot,2800,-180,-9.0,-46510
GLOBAL,393,GPTBot,3400,400,20.0,91615
GLOBAL,393,GeminiBot,2800,-190,-9.5,-33135
GLOBAL,393,ClaudeBot,2800,-180,-9.0,-46690
GLOBAL,394,GPTBot,3030,30,1.5,91645
GLOBAL,394,GeminiBot,2990,0,0.0,-33135
GLOBAL,394,ClaudeBot,2980,0,0.0,-46690
GLOBAL,395,GPTBot,3220,220,11.0,91865
GLOBAL,395,GeminiBot,2800,-190,-9.5,-33325
GLOBAL,395,ClaudeBot,2980,0,0.0,-46690
GLOBAL,396,GPTBot,3320,320,16.0,92185
GLOBAL,396,GeminiBot,2740,-250,-12.5,-33575
GLOBAL,396,ClaudeBot,2940,-40,-2.0,-46730
GLOBAL,397,GPTBot,3400,400,20.0,92585
GLOBAL,397,GeminiBot,2940,-50,-2.5,-33625
GLOBAL,397,ClaudeBot,2660,-320,-16.0,-47050
GLOBAL,398,GPTBot,3030,30,1.5,92615
GLOBAL,398,GeminiBot,2990,0,0.0,-33625
GLOBAL,398,ClaudeBot,2980,0,0.0,-47050
GLOBAL,399,GPTBot,3240,240,12.0,92855
GLOBAL,399,GeminiBot,2780,-210,-10.5,-33835
GLOBAL,399,ClaudeBot,2980,0,0.0,-47050
GLOBAL,400,GPTBot,3610,610,30.5,93465
GLOBAL,400,GeminiBot,2990,0,0.0,-33835
GLOBAL,400,ClaudeBot,2400,-580,-29.0,-47630
GLOBAL,401,GPTBot,2690,-310,-15.5,93155
GLOBAL,401,GeminiBot,2990,0,0.0,-33835
GLOBAL,401,ClaudeBot,3320,340,17.0,-47290
GLOBAL,402,GPTBot,3610,610,30.5,93765
GLOBAL,402,GeminiBot,2990,0,0.0,-33835
GLOBAL,402,ClaudeBot,2400,-580,-29.0,-47870
GLOBAL,403,GPTBot,3480,480,24.0,94245
GLOBAL,403,GeminiBot,2990,0,0.0,-33835
GLOBAL,403,ClaudeBot,2530,-450,-22.5,-48320
GLOBAL,404,GPTBot,3750,750,37.5,94995
GLOBAL,404,GeminiBot,2800,-190,-9.5,-34025
GLOBAL,404,ClaudeBot,2450,-530,-26.5,-48850
GLOBAL,405,GPTBot,3170,170,8.5,95165
GLOBAL,405,GeminiBot,2990,0,0.0,-34025
GLOBAL,405,ClaudeBot,2840,-140,-7.0,-48990
GLOBAL,406,GPTBot,3030,30,1.5,95195
GLOBAL,406,GeminiBot,2990,0,0.0,-34025
GLOBAL,406,ClaudeBot,2980,0,0.0,-48990
GLOBAL,407,GPTBot,3220,220,11.0,95415
GLOBAL,407,GeminiBot,2800,-190,-9.5,-34215
GLOBAL,407,ClaudeBot,2980,0,0.0,-48990
GLOBAL,408,GPTBot,3170,170,8.5,95585
GLOBAL,408,GeminiBot,2990,0,0.0,-34215
GLOBAL,408,ClaudeBot,2840,-140,-7.0,-49130
GLOBAL,409,GPTBot,3030,30,1.5,95615
GLOBAL,409,GeminiBot,2990,0,0.0,-34215
GLOBAL,409,ClaudeBot,2980,0,0.0,-49130
GLOBAL,410,GPTBot,3220,220,11.0,95835
GLOBAL,410,GeminiBot,2800,-190,-9.5,-34405
GLOBAL,410,ClaudeBot,2980,0,0.0,-49130
GLOBAL,411,GPTBot,3070,70,3.5,95905
GLOBAL,411,GeminiBot,2990,0,0.0,-34405
GLOBAL,411,ClaudeBot,2940,-40,-2.0,-49170
GLOBAL,412,GPTBot,3030,30,1.5,95935
GLOBAL,412,GeminiBot,2990,0,0.0,-34405
GLOBAL,412,ClaudeBot,2980,0,0.0,-49170
GLOBAL,413,GPTBot,3200,200,10.0,96135
GLOBAL,413,GeminiBot,2990,0,0.0,-34405
GLOBAL,413,ClaudeBot,2810,-170,-8.5,-49340
GLOBAL,414,GPTBot,3210,210,10.5,96345
GLOBAL,414,GeminiBot,2950,-40,-2.0,-34445
GLOBAL,414,ClaudeBot,2840,-140,-7.0,-49480
GLOBAL,415,GPTBot,3030,30,1.5,96375
GLOBAL,415,GeminiBot,2990,0,0.0,-34445
GLOBAL,415,ClaudeBot,2980,0,0.0,-49480
GLOBAL,416,GPTBot,3200,200,10.0,96575
GLOBAL,416,GeminiBot,2820,-170,-8.5,-34615
GLOBAL,416,ClaudeBot,2980,0,0.0,-49480
GLOBAL,417,GPTBot,3170,170,8.5,96745
GLOBAL,417,GeminiBot,2990,0,0.0,-34615
GLOBAL,417,ClaudeBot,2840,-140,-7.0,-49620
GLOBAL,418,GPTBot,3230,230,11.5,96975
GLOBAL,418,GeminiBot,2990,0,0.0,-34615
GLOBAL,418,ClaudeBot,2780,-200,-10.0,-49820
GLOBAL,419,GPTBot,3030,30,1.5,97005
GLOBAL,419,GeminiBot,2990,0,0.0,-34615
GLOBAL,419,ClaudeBot,2980,0,0.0,-49820
GLOBAL,420,GPTBot,3220,220,11.0,97225
GLOBAL,420,GeminiBot,2800,-190,-9.5,-34805
GLOBAL,420,ClaudeBot,2980,0,0.0,-49820
GLOBAL,421,GPTBot,3150,150,7.5,97375
GLOBAL,421,GeminiBot,2990,0,0.0,-34805
GLOBAL,421,ClaudeBot,2860,-120,-6.0,-49940
GLOBAL,422,GPTBot,4600,1600,80.0,98975
GLOBAL,422,GeminiBot,2900,-90,-4.5,-34895
GLOBAL,422,ClaudeBot,1500,-1480,-74.0,-51420
GLOBAL,423,GPTBot,3220,220,11.0,99195
GLOBAL,423,GeminiBot,2800,-190,-9.5,-35085
GLOBAL,423,ClaudeBot,2980,0,0.0,-51420
GLOBAL,424,GPTBot,2700,-300,-15.0,98895
GLOBAL,424,GeminiBot,2990,0,0.0,-35085
GLOBAL,424,ClaudeBot,3310,330,16.5,-51090
GLOBAL,425,GPTBot,3030,30,1.5,98925
GLOBAL,425,GeminiBot,2990,0,0.0,-35085
GLOBAL,425,ClaudeBot,2980,0,0.0,-51090
GLOBAL,426,GPTBot,3170,170,8.5,99095
GLOBAL,426,GeminiBot,2850,-140,-7.0,-35225
GLOBAL,426,ClaudeBot,2980,0,0.0,-51090
GLOBAL,427,GPTBot,2620,-380,-19.0,98715
GLOBAL,427,GeminiBot,2000,-990,-49.5,-36215
GLOBAL,427,ClaudeBot,4380,1400,70.0,-49690
GLOBAL,428,GPTBot,3330,330,16.5,99045
GLOBAL,428,GeminiBot,2990,0,0.0,-36215
GLOBAL,428,ClaudeBot,2680,-300,-15.0,-49990
GLOBAL,429,GPTBot,2950,-50,-2.5,98995
GLOBAL,429,GeminiBot,3070,80,4.0,-36135
GLOBAL,429,ClaudeBot,2980,0,0.0,-49990
GLOBAL,430,GPTBot,3120,120,6.0,99115
GLOBAL,430,GeminiBot,2990,0,0.0,-36135
GLOBAL,430,ClaudeBot,2890,-90,-4.5,-50080
GLOBAL,431,GPTBot,3070,70,3.5,99185
GLOBAL,431,GeminiBot,2990,0,0.0,-36135
GLOBAL,431,ClaudeBot,2940,-40,-2.0,-50120
GLOBAL,432,GPTBot,3150,150,7.5,99335
GLOBAL,432,GeminiBot,2990,0,0.0,-36135
GLOBAL,432,ClaudeBot,2860,-120,-6.0,-50240
GLOBAL,433,GPTBot,3120,120,6.0,99455
GLOBAL,433,GeminiBot,2990,0,0.0,-36135
GLOBAL,433,ClaudeBot,2890,-90,-4.5,-50330
GLOBAL,434,GPTBot,3400,400,20.0,99855
GLOBAL,434,GeminiBot,2800,-190,-9.5,-36325
GLOBAL,434,ClaudeBot,2800,-180,-9.0,-50510
GLOBAL,435,GPTBot,3200,200,10.0,100055
GLOBAL,435,GeminiBot,2820,-170,-8.5,-36495
GLOBAL,435,ClaudeBot,2980,0,0.0,-50510
GLOBAL,436,GPTBot,3150,150,7.5,100205
GLOBAL,436,GeminiBot,2990,0,0.0,-36495
GLOBAL,436,ClaudeBot,2860,-120,-6.0,-50630
GLOBAL,437,GPTBot,2700,-300,-15.0,99905
GLOBAL,437,GeminiBot,2990,0,0.0,-36495
GLOBAL,437,ClaudeBot,3310,330,16.5,-50300
GLOBAL,438,GPTBot,3060,60,3.0,99965
GLOBAL,438,GeminiBot,2990,0,0.0,-36495
GLOBAL,438,ClaudeBot,2950,-30,-1.5,-50330
GLOBAL,439,GPTBot,3220,220,11.0,100185
GLOBAL,439,GeminiBot,2800,-190,-9.5,-36685
GLOBAL,439,ClaudeBot,2980,0,0.0,-50330
GLOBAL,440,GPTBot,3030,30,1.5,100215
GLOBAL,440,GeminiBot,2990,0,0.0,-36685
GLOBAL,440,ClaudeBot,2980,0,0.0,-50330
GLOBAL,441,GPTBot,3030,30,1.5,100245
GLOBAL,441,GeminiBot,2990,0,0.0,-36685
GLOBAL,441,ClaudeBot,2980,0,0.0,-50330
GLOBAL,442,GPTBot,3150,150,7.5,100395
GLOBAL,442,GeminiBot,2990,0,0.0,-36685
GLOBAL,442,ClaudeBot,2860,-120,-6.0,-50450
GLOBAL,443,GPTBot,3150,150,7.5,100545
GLOBAL,443,GeminiBot,2990,0,0.0,-36685
GLOBAL,443,ClaudeBot,2860,-120,-6.0,-50570
GLOBAL,444,GPTBot,3220,220,11.0,100765
GLOBAL,444,GeminiBot,2800,-190,-9.5,-36875
GLOBAL,444,ClaudeBot,2980,0,0.0,-50570
GLOBAL,445,GPTBot,3170,170,8.5,100935
GLOBAL,445,GeminiBot,2850,-140,-7.0,-37015
GLOBAL,445,ClaudeBot,2980,0,0.0,-50570
GLOBAL,446,GPTBot,3550,550,27.5,101485
GLOBAL,446,GeminiBot,2990,0,0.0,-37015
GLOBAL,446,ClaudeBot,2460,-520,-26.0,-51090
GLOBAL,447,GPTBot,3710,710,35.5,102195
GLOBAL,447,GeminiBot,2990,0,0.0,-37015
GLOBAL,447,ClaudeBot,2300,-680,-34.0,-51770
GLOBAL,448,GPTBot,3070,70,3.5,102265
GLOBAL,448,GeminiBot,2990,0,0.0,-37015
GLOBAL,448,ClaudeBot,2940,-40,-2.0,-51810
GLOBAL,449,GPTBot,3150,150,7.5,102415
GLOBAL,449,GeminiBot,2990,0,0.0,-37015
GLOBAL,449,ClaudeBot,2860,-120,-6.0,-51930
GLOBAL,450,GPTBot,3170,170,8.5,102585
GLOBAL,450,GeminiBot,2990,0,0.0,-37015
GLOBAL,450,ClaudeBot,2840,-140,-7.0,-52070
GLOBAL,451,GPTBot,3600,600,30.0,103185
GLOBAL,451,GeminiBot,2850,-140,-7.0,-37155
GLOBAL,451,ClaudeBot,2550,-430,-21.5,-52500
GLOBAL,452,GPTBot,3220,220,11.0,103405
GLOBAL,452,GeminiBot,2800,-190,-9.5,-37345
GLOBAL,452,ClaudeBot,2980,0,0.0,-52500
GLOBAL,453,GPTBot,3270,270,13.5,103675
GLOBAL,453,GeminiBot,2750,-240,-12.0,-37585
GLOBAL,453,ClaudeBot,2980,0,0.0,-52500
GLOBAL,454,GPTBot,3220,220,11.0,103895
GLOBAL,454,GeminiBot,2800,-190,-9.5,-37775
GLOBAL,454,ClaudeBot,2980,0,0.0,-52500
GLOBAL,455,GPTBot,3150,150,7.5,104045
GLOBAL,455,GeminiBot,2990,0,0.0,-37775
GLOBAL,455,ClaudeBot,2860,-120,-6.0,-52620
GLOBAL,456,GPTBot,4220,1220,61.0,105265
GLOBAL,456,GeminiBot,1800,-1190,-59.5,-38965
GLOBAL,456,ClaudeBot,2980,0,0.0,-52620
GLOBAL,457,GPTBot,3150,150,7.5,105415
GLOBAL,457,GeminiBot,2990,0,0.0,-38965
GLOBAL,457,ClaudeBot,2860,-120,-6.0,-52740
GLOBAL,458,GPTBot,3150,150,7.5,105565
GLOBAL,458,GeminiBot,2990,0,0.0,-38965
GLOBAL,458,ClaudeBot,2860,-120,-6.0,-52860
GLOBAL,459,GPTBot,3030,30,1.5,105595
GLOBAL,459,GeminiBot,2990,0,0.0,-38965
GLOBAL,459,ClaudeBot,2980,0,0.0,-52860
GLOBAL,460,GPTBot,3270,270,13.5,105865
GLOBAL,460,GeminiBot,2750,-240,-12.0,-39205
GLOBAL,460,ClaudeBot,2980,0,0.0,-52860
GLOBAL,461,GPTBot,2700,-300,-15.0,105565
GLOBAL,461,GeminiBot,2990,0,0.0,-39205
GLOBAL,461,ClaudeBot,3310,330,16.5,-52530
GLOBAL,462,GPTBot,3230,230,11.5,105795
GLOBAL,462,GeminiBot,2790,-200,-10.0,-39405
GLOBAL,462,ClaudeBot,2980,0,0.0,-52530
GLOBAL,463,GPTBot,3150,150,7.5,105945
GLOBAL,463,GeminiBot,2990,0,0.0,-39405
GLOBAL,463,ClaudeBot,2860,-120,-6.0,-52650
GLOBAL,464,GPTBot,3500,500,25.0,106445
GLOBAL,464,GeminiBot,2990,0,0.0,-39405
GLOBAL,464,ClaudeBot,2510,-470,-23.5,-53120
GLOBAL,465,GPTBot,3400,400,20.0,106845
GLOBAL,465,GeminiBot,2800,-190,-9.5,-39595
GLOBAL,465,ClaudeBot,2800,-180,-9.0,-53300
GLOBAL,466,GPTBot,3030,30,1.5,106875
GLOBAL,466,GeminiBot,2990,0,0.0,-39595
GLOBAL,466,ClaudeBot,2980,0,0.0,-53300
GLOBAL,467,GPTBot,3220,220,11.0,107095
GLOBAL,467,GeminiBot,2800,-190,-9.5,-39785
GLOBAL,467,ClaudeBot,2980,0,0.0,-53300
GLOBAL,468,GPTBot,3220,220,11.0,107315
GLOBAL,468,GeminiBot,2800,-190,-9.5,-39975
GLOBAL,468,ClaudeBot,2980,0,0.0,-53300
GLOBAL,469,GPTBot,6010,3010,150.5,110325
GLOBAL,469,GeminiBot,2990,0,0.0,-39975
GLOBAL,469,ClaudeBot,0,-2980,-149.0,-56280
GLOBAL,470,GPTBot,3160,160,8.0,110485
GLOBAL,470,GeminiBot,2990,0,0.0,-39975
GLOBAL,470,ClaudeBot,2850,-130,-6.5,-56410
GLOBAL,471,GPTBot,3030,30,1.5,110515
GLOBAL,471,GeminiBot,2990,0,0.0,-39975
GLOBAL,471,ClaudeBot,2980,0,0.0,-56410
GLOBAL,472,GPTBot,2950,-50,-2.5,110465
GLOBAL,472,GeminiBot,3070,80,4.0,-39895
